Gene stable ID,Mouse gene stable ID,Mouse gene name,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000204478,ENSMUSG00000095503,Gm3147,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000038330,C87499,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072821,Gm6351,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096044,Gm16427,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078625,Gm12789,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094383,AC123873.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000025838,Pramel6,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000046862,Pramef8,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094474,AC123873.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078512,Pramef6,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000036749,Pramel5,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070686,C87414,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000073724,Pramel4,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096728,AC140325.4,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000046262,C87977,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078509,Pramef17,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078511,Pramef25,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096576,Oog1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000066688,Gm13083,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070616,Gm13040,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078508,Gm13128,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095505,AC164084.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000091585,AC140365.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094337,Gm3286,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000029451,Gm13103,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000066031,Gm13023,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096550,Gm16367,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095763,AC124606.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095523,AC124606.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094722,AC125178.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095666,AC164084.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096756,AC165294.3,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000107392,Gm7792,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096259,Gm3106,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095074,Gm3139,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095954,Gm3183,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095996,Gm16513,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094855,AC133095.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095718,Gm6502,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000092166,Gm7942,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096230,Gm16429,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094043,Gm7971,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070677,D5Ertd577e,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000079423,Gm3286,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072813,E330014E10Rik,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072822,BC061212,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096139,Gm7978,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000073497,AA792892,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095570,AC140325.3,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096680,AC164084.3,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000074011,Gm7682,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072814,Gm7982,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095728,AC125178.3,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094741,AC140325.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096236,AC165294.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094560,A430089I19Rik,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096066,Gm10424,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095076,AC125178.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094303,AC165294.1,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094836,AC123873.3,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094887,AC163611.2,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000092073,Gm6205,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096742,Gm6367,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096276,Gm2042,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095409,Gm13043,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096154,Gm13057,ortholog_many2many,0,PRAMEF20
ENSG00000204478,ENSMUSG00000073723,Gm13102,ortholog_many2many,0,PRAMEF20
ENSG00000070601,ENSMUSG00000035615,Frmpd1,ortholog_one2one,1,FRMPD1
ENSG00000119655,ENSMUSG00000021242,Npc2,ortholog_one2one,1,NPC2
ENSG00000188596,ENSMUSG00000020014,Cfap54,ortholog_one2one,1,CFAP54
ENSG00000151503,ENSMUSG00000035024,Ncapd3,ortholog_one2one,1,NCAPD3
ENSG00000144230,ENSMUSG00000052229,Gpr17,ortholog_one2one,1,GPR17
ENSG00000114859,ENSMUSG00000022843,Clcn2,ortholog_one2one,1,CLCN2
ENSG00000184897,ENSMUSG00000044927,H1fx,ortholog_one2one,1,H1FX
ENSG00000163380,ENSMUSG00000044086,Lmod3,ortholog_one2one,1,LMOD3
ENSG00000102189,ENSMUSG00000036499,Eea1,ortholog_one2one,1,EEA1
ENSG00000171847,ENSMUSG00000079112,Fam90a1a,ortholog_many2many,0,FAM90A1
ENSG00000171847,ENSMUSG00000043549,Fam90a1b,ortholog_many2many,0,FAM90A1
ENSG00000100422,ENSMUSG00000035891,Cerk,ortholog_one2one,1,CERK
ENSG00000173517,ENSMUSG00000074305,Peak1,ortholog_one2one,1,PEAK1
ENSG00000173702,ENSMUSG00000022824,Muc13,ortholog_one2one,0,MUC13
ENSG00000197956,ENSMUSG00000001025,S100a6,ortholog_one2one,1,S100A6
ENSG00000163209,ENSMUSG00000045539,Sprr3,ortholog_one2one,0,SPRR3
ENSG00000075539,ENSMUSG00000070733,Fryl,ortholog_one2one,1,FRYL
ENSG00000184500,ENSMUSG00000022912,Pros1,ortholog_one2one,1,PROS1
ENSG00000006047,ENSMUSG00000018554,Ybx2,ortholog_one2one,1,YBX2
ENSG00000049283,ENSMUSG00000010080,Epn3,ortholog_one2one,1,EPN3
ENSG00000142700,ENSMUSG00000047143,Dmrta2,ortholog_one2one,1,DMRTA2
ENSG00000116874,ENSMUSG00000004233,Wars2,ortholog_one2one,1,WARS2
ENSG00000140600,ENSMUSG00000030638,Sh3gl3,ortholog_one2one,1,SH3GL3
ENSG00000004866,ENSMUSG00000029534,St7,ortholog_one2one,1,ST7
ENSG00000136518,ENSMUSG00000027671,Actl6a,ortholog_one2one,1,ACTL6A
ENSG00000114744,ENSMUSG00000036513,Commd2,ortholog_one2one,1,COMMD2
ENSG00000117399,ENSMUSG00000006398,Cdc20,ortholog_one2one,1,CDC20
ENSG00000169903,ENSMUSG00000027801,Tm4sf4,ortholog_one2one,1,TM4SF4
ENSG00000203943,ENSMUSG00000048652,Samd13,ortholog_one2one,1,SAMD13
ENSG00000196937,ENSMUSG00000029672,Fam3c,ortholog_one2one,1,FAM3C
ENSG00000138685,ENSMUSG00000037225,Fgf2,ortholog_one2one,1,FGF2
ENSG00000143442,ENSMUSG00000038902,Pogz,ortholog_one2one,1,POGZ
ENSG00000175105,ENSMUSG00000047141,Zfp654,ortholog_one2one,1,ZNF654
ENSG00000173218,ENSMUSG00000027860,Vangl1,ortholog_one2one,1,VANGL1
ENSG00000175857,ENSMUSG00000046006,Gapt,ortholog_one2one,1,GAPT
ENSG00000134200,ENSMUSG00000027857,Tshb,ortholog_one2one,1,TSHB
ENSG00000071189,ENSMUSG00000020590,Snx13,ortholog_one2one,1,SNX13
ENSG00000100721,ENSMUSG00000041359,Tcl1,ortholog_one2one,0,TCL1A
ENSG00000179097,ENSMUSG00000050783,Htr1f,ortholog_one2one,1,HTR1F
ENSG00000157193,ENSMUSG00000028613,Lrp8,ortholog_one2one,1,LRP8
ENSG00000157766,ENSMUSG00000030607,Acan,ortholog_one2one,1,ACAN
ENSG00000109576,ENSMUSG00000057228,Aadat,ortholog_one2one,1,AADAT
ENSG00000166206,ENSMUSG00000033676,Gabrb3,ortholog_one2one,1,GABRB3
ENSG00000065371,ENSMUSG00000022832,Ropn1,ortholog_one2many,1,ROPN1
ENSG00000136535,ENSMUSG00000035033,Tbr1,ortholog_one2one,1,TBR1
ENSG00000177692,ENSMUSG00000039763,Dnajc28,ortholog_one2one,1,DNAJC28
ENSG00000163157,ENSMUSG00000005628,Tmod4,ortholog_one2one,1,TMOD4
ENSG00000197706,ENSMUSG00000044897,Olfr821,ortholog_one2one,0,OR6C74
ENSG00000185345,ENSMUSG00000023826,Park2,ortholog_one2one,1,PRKN
ENSG00000005075,ENSMUSG00000039771,Polr2j,ortholog_one2one,1,POLR2J
ENSG00000107371,ENSMUSG00000028322,Exosc3,ortholog_one2one,1,EXOSC3
ENSG00000145113,ENSMUSG00000079620,Muc4,ortholog_one2one,0,MUC4
ENSG00000086300,ENSMUSG00000038301,Snx10,ortholog_one2one,1,SNX10
ENSG00000177694,ENSMUSG00000102758,Naaladl2,ortholog_one2one,1,NAALADL2
ENSG00000142534,ENSMUSG00000003429,Rps11,ortholog_one2one,1,RPS11
ENSG00000160999,ENSMUSG00000005057,Sh2b2,ortholog_one2one,1,SH2B2
ENSG00000135094,ENSMUSG00000029597,Sds,ortholog_one2one,1,SDS
ENSG00000182183,ENSMUSG00000059816,Fam159a,ortholog_one2one,1,SHISAL2A
ENSG00000117362,ENSMUSG00000015750,Aph1a,ortholog_one2one,1,APH1A
ENSG00000159658,ENSMUSG00000034210,Efcab14,ortholog_one2one,1,EFCAB14
ENSG00000135447,ENSMUSG00000022490,Ppp1r1a,ortholog_one2one,1,PPP1R1A
ENSG00000118292,ENSMUSG00000038543,BC028528,ortholog_one2one,1,C1orf54
ENSG00000188984,ENSMUSG00000078507,Aadacl3,ortholog_one2one,1,AADACL3
ENSG00000081019,ENSMUSG00000044098,Rsbn1,ortholog_one2one,1,RSBN1
ENSG00000114349,ENSMUSG00000034837,Gnat1,ortholog_one2one,1,GNAT1
ENSG00000158234,ENSMUSG00000096316,Faiml,ortholog_one2many,1,FAIM
ENSG00000158234,ENSMUSG00000032463,Faim,ortholog_one2many,0,FAIM
ENSG00000118655,ENSMUSG00000027845,Dclre1b,ortholog_one2one,1,DCLRE1B
ENSG00000196850,ENSMUSG00000038582,Pptc7,ortholog_one2one,1,PPTC7
ENSG00000204518,ENSMUSG00000028593,9430007A20Rik,ortholog_one2many,0,AADACL4
ENSG00000204518,ENSMUSG00000041735,Gm13178,ortholog_one2many,1,AADACL4
ENSG00000204518,ENSMUSG00000078504,Gm438,ortholog_one2many,1,AADACL4
ENSG00000204518,ENSMUSG00000070609,Aadacl4,ortholog_one2many,0,AADACL4
ENSG00000204518,ENSMUSG00000078505,Gm436,ortholog_one2many,1,AADACL4
ENSG00000204518,ENSMUSG00000078506,Gm13124,ortholog_one2many,1,AADACL4
ENSG00000114796,ENSMUSG00000062901,Klhl24,ortholog_one2one,1,KLHL24
ENSG00000151176,ENSMUSG00000029598,Plbd2,ortholog_one2one,1,PLBD2
ENSG00000197410,ENSMUSG00000102692,Dchs2,ortholog_one2one,0,DCHS2
ENSG00000261587,ENSMUSG00000116376,AC157566.4,ortholog_one2one,0,TMEM249
ENSG00000196236,ENSMUSG00000022401,Xpnpep3,ortholog_one2one,1,XPNPEP3
ENSG00000152977,ENSMUSG00000032368,Zic1,ortholog_one2one,1,ZIC1
ENSG00000067715,ENSMUSG00000035864,Syt1,ortholog_one2one,1,SYT1
ENSG00000185070,ENSMUSG00000047414,Flrt2,ortholog_one2one,1,FLRT2
ENSG00000189127,ENSMUSG00000045034,Ankrd34b,ortholog_one2one,1,ANKRD34B
ENSG00000133773,ENSMUSG00000019897,Ccdc59,ortholog_one2one,1,CCDC59
ENSG00000146276,ENSMUSG00000028280,Gabrr1,ortholog_one2one,1,GABRR1
ENSG00000162777,ENSMUSG00000027901,Dennd2d,ortholog_one2one,1,DENND2D
ENSG00000137960,ENSMUSG00000039131,Gipc2,ortholog_one2one,1,GIPC2
ENSG00000151532,ENSMUSG00000024983,Vti1a,ortholog_one2one,1,VTI1A
ENSG00000156968,ENSMUSG00000022679,Mpv17l,ortholog_one2many,1,MPV17L
ENSG00000130338,ENSMUSG00000034377,Tulp4,ortholog_one2one,1,TULP4
ENSG00000177613,ENSMUSG00000053536,Cstf2t,ortholog_one2one,1,CSTF2T
ENSG00000143032,ENSMUSG00000034384,Barhl2,ortholog_one2one,1,BARHL2
ENSG00000139343,ENSMUSG00000020018,Snrpf,ortholog_one2one,1,SNRPF
ENSG00000182177,ENSMUSG00000067081,Asb18,ortholog_one2one,1,ASB18
ENSG00000184083,ENSMUSG00000025262,Fam120c,ortholog_one2one,1,FAM120C
ENSG00000125815,ENSMUSG00000027442,Cst8,ortholog_one2one,1,CST8
ENSG00000134748,ENSMUSG00000063800,Prpf38a,ortholog_one2one,1,PRPF38A
ENSG00000009844,ENSMUSG00000019868,Vta1,ortholog_one2one,1,VTA1
ENSG00000179715,ENSMUSG00000044250,Pced1b,ortholog_one2one,1,PCED1B
ENSG00000174579,ENSMUSG00000066415,Msl2,ortholog_one2one,1,MSL2
ENSG00000105479,ENSMUSG00000040189,Ccdc114,ortholog_one2one,1,CCDC114
ENSG00000163291,ENSMUSG00000055725,Paqr3,ortholog_one2one,1,PAQR3
ENSG00000166783,ENSMUSG00000060657,Marf1,ortholog_one2one,1,MARF1
ENSG00000211804,ENSMUSG00000096653,Trav15d-1-dv6d-1,ortholog_one2many,0,TRDV1
ENSG00000211804,ENSMUSG00000105953,Trav15d-2-dv6d-2,ortholog_one2many,0,TRDV1
ENSG00000211804,ENSMUSG00000094016,Trav15-1-dv6-1,ortholog_one2many,0,TRDV1
ENSG00000211804,ENSMUSG00000076848,Trav15-2-dv6-2,ortholog_one2many,0,TRDV1
ENSG00000211804,ENSMUSG00000094413,Trav15n-1,ortholog_one2many,0,TRDV1
ENSG00000211804,ENSMUSG00000104915,Trav15n-2,ortholog_one2many,0,TRDV1
ENSG00000156219,ENSMUSG00000034842,Art3,ortholog_one2one,1,ART3
ENSG00000088888,ENSMUSG00000037523,Mavs,ortholog_one2one,0,MAVS
ENSG00000106541,ENSMUSG00000020581,Agr2,ortholog_one2one,1,AGR2
ENSG00000122565,ENSMUSG00000029836,Cbx3,ortholog_one2one,1,CBX3
ENSG00000060069,ENSMUSG00000033323,Ctdp1,ortholog_one2one,1,CTDP1
ENSG00000143469,ENSMUSG00000016200,Syt14,ortholog_one2one,1,SYT14
ENSG00000087008,ENSMUSG00000029098,Acox3,ortholog_one2one,1,ACOX3
ENSG00000151617,ENSMUSG00000031616,Ednra,ortholog_one2one,1,EDNRA
ENSG00000111364,ENSMUSG00000029389,Ddx55,ortholog_one2one,1,DDX55
ENSG00000139572,ENSMUSG00000063234,Gpr84,ortholog_one2one,1,GPR84
ENSG00000184060,ENSMUSG00000020709,Adap2,ortholog_one2one,1,ADAP2
ENSG00000169087,ENSMUSG00000022849,Hspbap1,ortholog_one2one,1,HSPBAP1
ENSG00000050438,ENSMUSG00000023032,Slc4a8,ortholog_one2one,1,SLC4A8
ENSG00000161638,ENSMUSG00000000555,Itga5,ortholog_one2one,1,ITGA5
ENSG00000185896,ENSMUSG00000031447,Lamp1,ortholog_one2one,1,LAMP1
ENSG00000118777,ENSMUSG00000029802,Abcg2,ortholog_one2many,1,ABCG2
ENSG00000118777,ENSMUSG00000029299,Abcg3,ortholog_one2many,0,ABCG2
ENSG00000170456,ENSMUSG00000030313,Dennd5b,ortholog_one2one,1,DENND5B
ENSG00000155367,ENSMUSG00000002228,Ppm1j,ortholog_one2one,1,PPM1J
ENSG00000133627,ENSMUSG00000056367,Actr3b,ortholog_one2one,1,ACTR3B
ENSG00000183291,ENSMUSG00000037072,Selenof,ortholog_one2one,1,SELENOF
ENSG00000111554,ENSMUSG00000020212,Mdm1,ortholog_one2one,1,MDM1
ENSG00000144730,ENSMUSG00000040717,Il17rd,ortholog_one2one,1,IL17RD
ENSG00000104825,ENSMUSG00000030595,Nfkbib,ortholog_one2one,1,NFKBIB
ENSG00000214128,ENSMUSG00000029829,Tmem213,ortholog_one2one,1,TMEM213
ENSG00000124812,ENSMUSG00000025774,Crisp4,ortholog_one2one,1,CRISP1
ENSG00000138660,ENSMUSG00000074238,Ap1ar,ortholog_one2one,1,AP1AR
ENSG00000171621,ENSMUSG00000039911,Spsb1,ortholog_one2one,1,SPSB1
ENSG00000119402,ENSMUSG00000035949,Fbxw2,ortholog_one2one,1,FBXW2
ENSG00000174749,ENSMUSG00000050549,Fam241a,ortholog_one2one,1,FAM241A
ENSG00000138398,ENSMUSG00000042133,Ppig,ortholog_one2one,1,PPIG
ENSG00000162601,ENSMUSG00000062627,Mysm1,ortholog_one2one,1,MYSM1
ENSG00000106367,ENSMUSG00000004849,Ap1s1,ortholog_one2one,1,AP1S1
ENSG00000100302,ENSMUSG00000034472,Rasd2,ortholog_one2one,1,RASD2
ENSG00000167799,ENSMUSG00000110949,Nudt8,ortholog_one2many,1,NUDT8
ENSG00000167799,ENSMUSG00000024869,Nudt8,ortholog_one2many,1,NUDT8
ENSG00000052802,ENSMUSG00000031604,Msmo1,ortholog_one2one,1,MSMO1
ENSG00000178732,ENSMUSG00000047953,Gp5,ortholog_one2one,1,GP5
ENSG00000078814,ENSMUSG00000074652,Myh7b,ortholog_one2one,1,MYH7B
ENSG00000125741,ENSMUSG00000052214,Opa3,ortholog_one2one,1,OPA3
ENSG00000086015,ENSMUSG00000003810,Mast2,ortholog_one2one,1,MAST2
ENSG00000163629,ENSMUSG00000034573,Ptpn13,ortholog_one2one,1,PTPN13
ENSG00000125798,ENSMUSG00000037025,Foxa2,ortholog_one2one,1,FOXA2
ENSG00000197721,ENSMUSG00000016481,Cr1l,ortholog_one2one,0,CR1L
ENSG00000156738,ENSMUSG00000024673,Ms4a1,ortholog_one2one,1,MS4A1
ENSG00000100991,ENSMUSG00000038324,Trpc4ap,ortholog_one2one,1,TRPC4AP
ENSG00000185798,ENSMUSG00000022787,Wdr53,ortholog_one2one,1,WDR53
ENSG00000070785,ENSMUSG00000028683,Eif2b3,ortholog_one2one,1,EIF2B3
ENSG00000229894,ENSMUSG00000025059,Gk,ortholog_one2many,0,GK3P
ENSG00000152292,ENSMUSG00000052631,Sh2d6,ortholog_one2one,0,SH2D6
ENSG00000165821,ENSMUSG00000049532,Sall2,ortholog_one2one,1,SALL2
ENSG00000184828,ENSMUSG00000044646,Zbtb7c,ortholog_one2one,1,ZBTB7C
ENSG00000173838,ENSMUSG00000078627,March10,ortholog_one2one,1,MARCH10
ENSG00000114315,ENSMUSG00000022528,Hes1,ortholog_one2one,1,HES1
ENSG00000240344,ENSMUSG00000026035,Ppil3,ortholog_one2one,1,PPIL3
ENSG00000172053,ENSMUSG00000032604,Qars,ortholog_one2one,1,QARS
ENSG00000117425,ENSMUSG00000028681,Ptch2,ortholog_one2one,1,PTCH2
ENSG00000163513,ENSMUSG00000032440,Tgfbr2,ortholog_one2one,1,TGFBR2
ENSG00000184752,ENSMUSG00000020022,Ndufa12,ortholog_one2one,1,NDUFA12
ENSG00000248771,ENSMUSG00000074300,BC030870,ortholog_one2one,1,SMIM31
ENSG00000177025,ENSMUSG00000030385,2900092C05Rik,ortholog_one2one,0,C19orf18
ENSG00000166974,ENSMUSG00000024277,Mapre2,ortholog_one2one,1,MAPRE2
ENSG00000140873,ENSMUSG00000053399,Adamts18,ortholog_one2one,1,ADAMTS18
ENSG00000106070,ENSMUSG00000020176,Grb10,ortholog_one2one,1,GRB10
ENSG00000166508,ENSMUSG00000029730,Mcm7,ortholog_one2one,1,MCM7
ENSG00000159082,ENSMUSG00000022973,Synj1,ortholog_one2one,1,SYNJ1
ENSG00000001617,ENSMUSG00000034684,Sema3f,ortholog_one2one,1,SEMA3F
ENSG00000168843,ENSMUSG00000034098,Fstl5,ortholog_one2one,1,FSTL5
ENSG00000134533,ENSMUSG00000030222,Rerg,ortholog_one2one,1,RERG
ENSG00000128191,ENSMUSG00000116925,AC084822.2,ortholog_one2many,0,DGCR8
ENSG00000128191,ENSMUSG00000022718,Dgcr8,ortholog_one2many,1,DGCR8
ENSG00000031691,ENSMUSG00000023919,Cenpq,ortholog_one2one,1,CENPQ
ENSG00000166192,ENSMUSG00000051705,Senp8,ortholog_one2one,1,SENP8
ENSG00000185697,ENSMUSG00000025912,Mybl1,ortholog_one2one,1,MYBL1
ENSG00000151365,ENSMUSG00000035686,Thrsp,ortholog_one2one,1,THRSP
ENSG00000122194,ENSMUSG00000059481,Plg,ortholog_one2one,0,PLG
ENSG00000259112,ENSMUSG00000030647,Ndufc2,ortholog_one2many,1,NDUFC2-KCTD14
ENSG00000128253,ENSMUSG00000035191,Rfpl4,ortholog_one2many,0,RFPL2
ENSG00000205078,ENSMUSG00000033409,Syce1l,ortholog_one2one,1,SYCE1L
ENSG00000101213,ENSMUSG00000038751,Ptk6,ortholog_one2one,1,PTK6
ENSG00000099901,ENSMUSG00000005732,Ranbp1,ortholog_one2one,1,RANBP1
ENSG00000220205,ENSMUSG00000020894,Vamp2,ortholog_one2one,1,VAMP2
ENSG00000151366,ENSMUSG00000030647,Ndufc2,ortholog_one2many,1,NDUFC2
ENSG00000182179,ENSMUSG00000032596,Uba7,ortholog_one2one,1,UBA7
ENSG00000109618,ENSMUSG00000029173,Sepsecs,ortholog_one2one,1,SEPSECS
ENSG00000133256,ENSMUSG00000029491,Pde6b,ortholog_one2one,1,PDE6B
ENSG00000134109,ENSMUSG00000030104,Edem1,ortholog_one2one,1,EDEM1
ENSG00000151364,ENSMUSG00000051727,Kctd14,ortholog_one2one,0,KCTD14
ENSG00000169372,ENSMUSG00000045867,Cradd,ortholog_one2one,1,CRADD
ENSG00000013364,ENSMUSG00000030681,Mvp,ortholog_one2one,1,MVP
ENSG00000204161,ENSMUSG00000041707,1810011H11Rik,ortholog_one2one,1,TMEM273
ENSG00000164916,ENSMUSG00000056493,Foxk1,ortholog_one2one,1,FOXK1
ENSG00000142669,ENSMUSG00000028843,Sh3bgrl3,ortholog_one2one,1,SH3BGRL3
ENSG00000158062,ENSMUSG00000012126,Ubxn11,ortholog_one2one,1,UBXN11
ENSG00000106128,ENSMUSG00000004654,Ghrhr,ortholog_one2one,1,GHRHR
ENSG00000266094,ENSMUSG00000026430,Rassf5,ortholog_one2one,1,RASSF5
ENSG00000171385,ENSMUSG00000040896,Kcnd3,ortholog_one2one,1,KCND3
ENSG00000134108,ENSMUSG00000030105,Arl8b,ortholog_one2one,1,ARL8B
ENSG00000100191,ENSMUSG00000020229,Slc5a4a,ortholog_one2one,1,SLC5A4
ENSG00000234545,ENSMUSG00000058503,Fam133b,ortholog_one2one,1,FAM133B
ENSG00000099899,ENSMUSG00000022721,Trmt2a,ortholog_one2one,1,TRMT2A
ENSG00000169045,ENSMUSG00000007850,Hnrnph1,ortholog_one2one,1,HNRNPH1
ENSG00000154328,ENSMUSG00000035121,Neil2,ortholog_one2one,1,NEIL2
ENSG00000118596,ENSMUSG00000020102,Slc16a7,ortholog_one2one,1,SLC16A7
ENSG00000168944,ENSMUSG00000048799,Cep120,ortholog_one2one,1,CEP120
ENSG00000143486,ENSMUSG00000026427,Eif2d,ortholog_one2one,1,EIF2D
ENSG00000120756,ENSMUSG00000049493,Pls1,ortholog_one2one,1,PLS1
ENSG00000214309,ENSMUSG00000049285,Mblac1,ortholog_one2one,1,MBLAC1
ENSG00000087085,ENSMUSG00000023328,Ache,ortholog_one2one,1,ACHE
ENSG00000104635,ENSMUSG00000022094,Slc39a14,ortholog_one2one,1,SLC39A14
ENSG00000166997,ENSMUSG00000036968,Cnpy4,ortholog_one2one,1,CNPY4
ENSG00000156234,ENSMUSG00000023078,Cxcl13,ortholog_one2one,0,CXCL13
ENSG00000139364,ENSMUSG00000070498,Tmem132b,ortholog_one2one,1,TMEM132B
ENSG00000205108,ENSMUSG00000079774,Gm13298,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000078721,Fam205a1,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000096237,CT868723.1,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000078746,Fam205a4,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000093996,Fam205a3,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000094066,Fam205a2,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000078722,Gm12394,ortholog_one2many,0,FAM205A
ENSG00000205108,ENSMUSG00000095207,CR974586.1,ortholog_one2many,0,FAM205A
ENSG00000280789,ENSMUSG00000030680,Pagr1a,ortholog_one2many,1,PAGR1
ENSG00000280789,ENSMUSG00000092534,Pagr1b,ortholog_one2many,0,PAGR1
ENSG00000280789,ENSMUSG00000107068,Gm42742,ortholog_one2many,1,PAGR1
ENSG00000100284,ENSMUSG00000042870,Tom1,ortholog_one2one,1,TOM1
ENSG00000155545,ENSMUSG00000032727,Mier3,ortholog_one2one,1,MIER3
ENSG00000106290,ENSMUSG00000036980,Taf6,ortholog_one2one,1,TAF6
ENSG00000110079,ENSMUSG00000101389,Ms4a4a,ortholog_one2many,0,MS4A4A
ENSG00000170545,ENSMUSG00000053559,Smagp,ortholog_one2one,1,SMAGP
ENSG00000143479,ENSMUSG00000016526,Dyrk3,ortholog_one2one,1,DYRK3
ENSG00000182670,ENSMUSG00000040785,Ttc3,ortholog_one2one,1,TTC3
ENSG00000072274,ENSMUSG00000022797,Tfrc,ortholog_one2one,1,TFRC
ENSG00000186513,ENSMUSG00000044040,Olfr1497,ortholog_one2one,1,OR9Q2
ENSG00000170953,ENSMUSG00000063350,Olfr874,ortholog_one2many,1,OR8B12
ENSG00000170953,ENSMUSG00000066750,Olfr876,ortholog_one2many,1,OR8B12
